974387200,974389247,18393
974389248,974423039,16342
974389248,974454783,16123
974422016,974430207,16424
974430208,974438399,17155
974438400,974446591,16473
974446592,974450687,18007
974450688,974452735,1503
974452736,974454783,18815
974454784,974520319,16884
974454784,974520319,21541
974520320,974528511,17810
974528512,974532607,24094
974532608,974536703,24397
974536704,974540799,24547
974540800,974544895,23975
974544896,974545919,15104
974545920,974546431,24679
974546432,974549247,24680
974549248,974549503,29217
974549504,974553087,26157
974553088,974554879,16527
974554880,974555135,25330
974555136,974561279,25329
974561280,974565375,22824
974565376,974569471,22560
974569472,974577663,16518
974577664,974585855,7889
974520320,974651391,15017
974585856,974587903,16810
974587904,974602239,18188
974602240,974610431,16538
974610432,974618623,16537
974618624,974619647,19729
974620672,974620927,23473
974620928,974621183,23474
974621184,974621439,23475
974621440,974621695,23520
974621696,974621951,24419
974621952,974622207,23593
974622208,974622719,24443
974622720,974626815,23349
974626816,974635007,23722
974635008,974643199,24522
974643200,974651391,24226
974651392,974721023,16124
974721024,974723071,18213
974723072,974725119,18214
974725120,974729215,18927
974729216,974733311,20319
974733312,974735359,20320
974735360,974737407,20321
974737408,974741503,20322
974741504,974744575,20323
974744576,974747647,20324
974747648,974749695,20325
974749696,974750719,17946
974750720,974752767,20327
974752768,974754815,20328
974754816,974755839,20329
974755840,974782463,20326
975044608,975175679,16125
975175680,975246335,15764
975246336,975249407,18257
975249408,975251455,18256
975251456,975256575,17184
975256576,975261695,17147
975261696,975266815,17182
975266816,975287295,17146
975287296,975292415,17335
975292416,975296511,17336
975296512,975297535,17334
975297536,975302655,17247
975302656,975831039,17246
975831040,975847423,18772
975847424,975855615,20615
975855616,975863807,20083
975831040,975896575,16441
975863808,975871999,18824
975872000,975880191,19252
975880192,975888383,19386
975888384,975896575,21317
975896576,975962111,16885
975962112,975994879,11589
975994880,976027647,4201
976027648,976060415,18286
976060416,976093183,18993
975962112,976224255,16126
976093184,976125951,18465
976125952,976158719,18509
976158720,976191487,10130
976191488,976207871,18737
976224256,976289791,13302
976289792,976355327,16938
976355328,976388095,15319
976388096,976412671,16675
976412672,976420863,17325
976420864,976445439,20086
976445440,976457727,16678
976457728,976470015,4202
976470016,976486399,13268
976224256,976748543,16442
976486400,976502783,4297
976502784,976519167,10164
976519168,976535551,15856
976535552,976547839,16983
976547840,976551935,17241
976551936,976564223,17378
976564224,976576511,16690
976576512,976582655,4214
976582656,976584703,22381
976584704,976588799,17655
976588800,976590847,16945
976592896,976594943,16694
976600576,976601087,23012
976601088,976603135,19414
976605184,976607231,24176
976607232,976608511,23649
976617472,976650239,19028
976650240,976683007,19035
976683008,976715775,19894
976715776,976748543,20366
976748544,976781311,12736
976781312,976797695,18679
976797696,976805887,27709
976805888,976814079,27051
976814080,976822271,16936
976822272,976830463,16700
976830464,976838655,17372
976838656,976846847,17702
976846848,976855039,17658
976855040,976863231,18055
976748544,976977919,16562
976863232,976871423,18056
976871424,976879615,18206
976879616,976883711,18522
976883712,976887807,29934
976887808,976891903,29935
976891904,976895999,18770
976896000,976900095,29936
976900096,976904191,18771
976904192,976908287,29937
976908288,976912383,19045
976912384,976916479,27188
976916480,976920575,14690
976920576,976924671,23680
976924672,976928767,23679
976928768,976932863,23361
976932864,976936959,24316
976936960,976941055,18952
976941056,976945151,29938
976945152,976953343,18350
976953344,976961535,27009
976961536,976969727,26974
976969728,976977919,26975
976977920,976978943,17339
976979200,976990207,17793
976990208,976990335,28134
976990336,976990719,28135
976990720,976992255,17682
976992256,976993279,3079
976993280,976994303,14512
976977920,977010687,17169
976994304,977010687,17562
977010688,977076223,17374
977076224,977127423,4270
977127424,977141759,18297
977010688,977272831,16886
977141760,977207295,17604
977207296,977272831,15326
977397760,977399807,30156
977403904,977405951,18159
977405952,977407999,16300
977408000,977409791,17365
977409792,977410047,17364
977410048,977410815,17363
977410816,977411327,17362
977411328,977411583,17361
977411584,977412095,17360
977412096,977412607,17357
977412608,977412863,17356
977412864,977413119,17358
977413120,977414143,17359
977414144,977414655,18185
977414656,977415679,18186
977415680,977416959,16305
977416960,977421055,16298
977403904,977436671,16292
977421056,977424383,16299
977424384,977424639,21735
977424640,977426175,16306
977426176,977427199,16297
977427200,977427967,16296
977427968,977428735,16295
977428736,977429759,16294
977429760,977430783,16127
977430784,977432575,16288
977432576,977432831,16290
977432832,977433599,16291
977433600,977434111,16287
977434112,977434623,16293
977434624,977434879,2801
977434880,977435391,16389
977435392,977435647,16390
977435904,977436415,16470
977436416,977436671,11657
977436672,977449471,17007
977449472,977450495,18051
977450496,977451519,9800
977451520,977452031,19413
977452032,977453055,19412
977453056,977459199,7828
977459200,977461247,18013
977461248,977463295,17930
977463296,977465343,18119
977465344,977468415,18153
977469440,977471487,21822
977471488,977477631,17165
977477632,977485823,17213
977485824,977488895,1558
977488896,977489919,21608
977489920,977491967,1557
977491968,977493503,21615
977498112,977501183,17619
977501184,977501695,17620
977501696,977502207,17224
977502208,977505279,18034
977505280,977507839,31298
977507840,977510399,31297
977510400,977515519,17980
977515520,977518591,16582
977518592,977520639,24392
977520640,977522687,24180
977522688,977526271,24989
977526784,977528831,24092
977528832,977530879,25011
977534720,977534975,19163
977567744,977600511,19352
978452480,978454015,16216
978454016,978454527,1508
978454528,978455551,16215
978455552,978456575,16672
978456576,978459647,16213
978459648,978460671,16859
978452480,978468863,17646
978460672,978461695,16214
978461696,978462719,16392
978462720,978463743,8205
978463744,978464767,16194
978464768,978465279,16504
978465792,978466815,16246
978466816,978467583,21559
978467584,978467839,16247
978467840,978468863,17645
978477056,978479103,18517
978479104,978481151,18980
978481152,978483199,18540
978483200,978484223,18541
978485248,978485759,16401
978485760,978486271,16399
978486272,978486527,16400
978486528,978486783,16402
978486784,978487295,16398
978485248,978489343,16403
978487296,978487807,16397
978487808,978488319,16396
978488320,978489343,16404
978489344,978490367,21167
978490368,978490879,18535
978489344,978493439,16805
978490880,978492927,16702
978492928,978493439,21081
978493440,978493951,17402
978493952,978494463,17401
978494464,978494975,16915
978494976,978495487,16952
978495488,978497535,7316
978497536,978501631,17537
978501632,978505727,17333
978505728,978506751,17906
978506752,978507775,20696
978508288,978509823,17908
978509824,978513919,4379
978513920,978518015,19730
978520064,978520319,27888
978522112,978526207,10108
978526208,978535423,16697
978536448,978536703,16428
978536704,978536959,27890
978536960,978537215,27808
978537728,978537983,27891
978539264,978539519,27889
978548736,978550783,24623
978550784,978567167,18469
978567168,978583551,21382
978796544,978812927,15544
979599360,979632127,19980
979632128,979697663,3059
979697664,979714047,3552
979714048,979759103,16177
979759104,979759359,22663
979759360,979763199,12564
980680704,980942847,13093
981467136,981991423,18109
982515712,982581247,16443
983171072,983175167,20776
983175168,983179263,20775
983179264,983179775,21585
983179776,983180031,21586
983180032,983180287,21587
983183360,983187455,21588
983195648,983199743,22820
983171072,983236607,20774
983203840,983207935,21923
983207936,983212031,7955
983212032,983236607,15687
983236608,983244799,20782
983244800,983248895,20783
983248896,983252991,20784
983252992,983261183,20785
983261184,983265279,14139
983265280,983266303,14137
983266304,983267327,11635
983267328,983268351,5832
983268352,983269375,1740
983269376,983273471,20778
983273472,983274495,20779
983274496,983275519,20780
983275520,983276543,20781
983276544,983277567,22050
983277568,983279615,22051
983281664,983285759,24393
983285760,983289855,23214
983289856,983293951,23213
983293952,983298047,9678
983298048,983302143,9573
985661440,985669631,19265
985669632,985675775,19264
985675776,985677823,19262
985677824,985678847,19263
985678848,985679103,31284
985679872,985681919,19261
985681920,985686015,19260
985686016,985690111,19259
985690112,985694207,19258
985694208,985698303,19266
985698304,985700351,19267
985700352,985702399,19268
985702400,985706495,19269
985706496,985710591,19270
985710592,985714687,19271
985714688,985716735,19272
985716736,985718783,19273
985718784,985720831,19274
985720832,985722879,19275
985722880,985724927,19276
985724928,985726975,19277
985726976,985731071,19655
985731072,985735167,19656
985735168,985737215,19657
985737216,985739263,19658
985739264,985741311,19659
985741312,985743359,19660
985743360,985745407,19661
985745408,985746431,19662
985746432,985747455,19663
985747456,985749503,19664
985749504,985751551,19665
985751552,985755647,19666
985755648,985757695,19667
985757696,985759743,19668
985759744,985763839,19669
985763840,985765887,19670
985765888,985767935,19671
985767936,985772031,19672
985772032,985776127,19673
985759744,985792511,6282
985776128,985780223,19674
985792512,985794559,17232
985794560,985795071,17233
985795072,985795583,21574
985798656,985800703,16000
985800704,985808895,17234
985808896,985817087,17235
985817088,985823231,17236
985823232,985825279,18929
985825280,985829375,17237
985833472,985841663,19676
985841664,985847807,19675
985849856,985851903,17594
985851904,985858047,17351
985858048,985860095,19416
985860096,985862143,26152
985862144,985866239,19415
985866240,985874431,22136
985874432,985878527,22137
985890816,985892863,3858
985892864,985899007,26153
985923584,985989119,18312
986054656,986058751,21576
986058752,986059775,21577
986059776,986060799,21578
986060800,986061823,21579
986061824,986062847,18288
986062848,986063871,21575
986063872,986064383,21580
986064384,986064895,23334
986064896,986065151,23335
986065152,986065407,23336
986065408,986065663,23333
986065664,986065919,24105
986065920,986066175,24106
986066176,986066431,24107
986066432,986066687,24108
986066944,986071039,24104
986071040,986087423,21357
986087424,986099711,24247
986099712,986103807,24248
986103808,986111999,24031
986112000,986120191,24875
986120192,986132479,22947
986136576,986144767,24190
986152960,986169343,25092
986185728,986193919,22447
986202112,986202623,28956
986202624,986202879,28957
986204416,986204927,28954
986204928,986205183,28955
986205184,986218495,28953
986562560,986563583,22691
986563584,986564607,22692
986564608,986566655,22693
986566656,986568703,22694
986568704,986569727,22695
986569728,986570751,22696
986570752,986578943,21166
986578944,986587135,21162
986587136,986595327,21161
986595328,986603519,21160
986603520,986611711,21159
986611712,986619903,21158
986619904,986628095,21163
986628096,986636287,21164
986636288,986644479,21165
986644480,986648575,4264
986648576,986654719,18396
986654720,986656767,18397
986656768,986660863,18398
986660864,986661887,18399
986661888,986662911,18400
986662912,986664959,18401
986664960,986669055,18402
986669056,986675199,18403
986675200,986677247,18404
986677248,986681343,18405
986681344,986685439,18406
986685440,986689535,18407
986689536,986695679,18408
986695680,986701823,18409
986701824,986707967,18410
986707968,986710015,18411
986710016,986733567,9129
986733568,986739711,16849
986739712,986744831,16850
986744832,986750975,16851
986750976,986756095,16852
986756096,986762239,16853
986762240,986775551,16848
986775552,986841087,17561
986841088,986906623,7967
986906624,986972159,17229
986972160,987103231,9138
987103232,987168767,16646
987185152,987185407,17343
987187712,987188479,19608
987168768,987234303,16935
986710016,987758591,16563
987234304,987299839,18564
987299840,987332607,18775
987332608,987365375,18024
987365376,987430911,16841
987430912,987463679,20236
987463680,987496447,20788
987496448,987561983,14814
987561984,987627519,17633
987627520,987693055,17923
987693056,987742207,17647
987750400,987750655,21854
987754496,987754751,25235
987754752,987755007,25236
987755008,987755519,25237
987756288,987756543,25238
987756544,987757567,25234
988807168,988811263,16601
988811264,988819455,18310
988819456,988848127,17094
988848128,988868607,15101
988868608,988869631,18958
988869632,988870655,19147
988870656,988872703,18577
988807168,988938239,2244
988872704,988884991,16633
988884992,988886015,19839
988886016,988897279,16730
988897280,988905471,16572
988905472,988909567,16521
988909568,988911615,18190
988913664,988917759,16951
988917760,988921855,16546
988921856,988923903,17937
988925952,988930047,16545
988930048,988934143,16564
988934144,988938239,16768
988938240,988939519,19445
988940032,988940287,22677
988940288,988942335,18704
988942336,988944383,18705
988944384,988946431,18706
988946432,988948479,18707
988948480,988950527,18708
988950528,988952575,18709
988952576,988954623,18701
988954624,988956671,18710
988956672,988958719,18711
988958720,988962815,18714
988962816,988966911,4441
988966912,988971007,18715
988971008,988975103,18682
988975104,988979199,18716
988979200,988983295,3049
988983296,988987391,18717
988987392,988995583,18718
988995584,988997631,23493
988997632,988999679,23491
988999680,989001727,23492
989001728,989003775,23490
988938240,989069311,7657
989003776,989005823,23632
989005824,989006847,18626
989006848,989007871,20664
989007872,989008895,20660
989008896,989009919,20661
989009920,989011967,20662
989011968,989016063,23861
989016064,989018111,24304
989018112,989019135,24043
989020160,989022207,23740
989022208,989024255,12486
989024256,989026303,23840
989026304,989028351,24224
989028352,989030399,5980
989030400,989032447,4261
989032448,989034495,24915
989034496,989036543,25438
989036544,989038591,25128
989038592,989040639,20663
989040640,989044735,25711
989044736,989046783,5099
989046784,989048831,25311
989048832,989057023,24927
989057024,989059071,24607
989059072,989061119,25103
989061120,989065215,24394
989067264,989068287,26258
989068288,989069311,3551
989069312,989114367,17754
989114368,989134847,20623
989069312,989200383,9707
989134848,989151231,22896
989151232,989183999,20180
989184000,989192191,20469
989192192,989200383,18496
989200384,989241663,7656
989241664,989241727,26060
989241728,989331455,26059
989331456,989396991,15112
989396992,989429759,24059
989462528,989528063,17458
989540608,989540863,21920
989528064,989593599,17153
989565696,989565951,23215
989573120,989577215,22302
989577216,989589503,18461
989331456,989855743,16544
989593600,989609983,16937
989609984,989611007,17978
989611008,989620735,16950
989620736,989621247,17905
989621248,989626367,19492
989626368,989629439,19910
989630464,989631487,22319
989631488,989634559,22320
989634560,989642751,17345
989642752,989646847,17569
989646848,989650943,22818
989650944,989659135,17227
989659136,989660159,19975
989663232,989665279,22442
989665280,989667327,20894
989667328,989671423,18827
989671424,989675519,22176
989675520,989677567,20887
989677824,989678079,31531
989679616,989687807,22397
989687808,989692415,18518
989692416,989697535,18047
989697536,989700095,17488
989700096,989703167,12378
989703168,989706239,21934
989706240,989708287,22163
989708288,989712383,22669
989712384,989716479,18984
989716480,989719551,14271
989719552,989720575,14272
989720576,989724671,22876
989724672,989728767,19856
989728768,989732863,23742
989732864,989734911,20982
989736960,989741055,22497
989741056,989745151,22058
989748224,989749247,23152
989749248,989757439,21841
989757440,989763583,23437
989767680,989775871,28016
989775872,989780991,19473
989780992,989781247,21836
989782016,989783039,22112
989783040,989784063,22111
989784064,989784575,21835
989786112,989786623,17275
989787136,989787647,22344
989787648,989788159,8201
989788672,989789183,22214
989790208,989798399,23219
989798400,989814783,23450
989814784,989818879,8181
989818880,989822975,23257
989822976,989827071,24120
989827072,989831167,23084
989831168,989835263,23112
989837312,989839359,22894
989839360,989843455,22792
989843456,989847551,22793
989847552,989851647,20399
989851648,989855743,23150
991952896,991965183,15381
991965184,991981567,16980
991981568,991997951,16456
991997952,992018431,13101
992018432,992056319,15327
992056320,992083967,15292
992083968,992100351,15265
992100352,992102399,15682
992102400,992109567,11960
992109568,992112639,16761
992112640,992124927,16071
992124928,992133119,15739
992133120,992149503,11694
992149504,992180223,15587
992180224,992186367,16463
992186368,992195583,16438
992195584,992204799,16580
992204800,992215039,15174
992215040,992239615,15263
992239616,992241663,23782
992241664,992264191,23781
992264192,992280575,2241
992280576,992282623,15572
992282624,992284671,18552
992284672,992286719,18553
992286720,992287231,18554
992287232,992287743,20627
992287744,992287999,20626
992288000,992288767,19228
992288768,992289791,18555
992289792,992290815,18556
992290816,992291327,18557
992291328,992291583,18558
992291584,992291839,18559
992291840,992292863,18686
992292864,992293375,18678
992293376,992293631,7844
992293888,992294911,18816
992294912,992295423,18599
992295424,992295935,18566
992295936,992296959,18567
992298752,992299519,20436
992301056,992311551,18560
992311552,992311807,21187
991952896,992673791,14951
992311808,992318463,21186
992320512,992321535,24918
992321536,992324607,11816
992324608,992325119,19207
992325120,992346111,16315
992346112,992362495,9137
992362496,992411647,9136
992411648,992429823,17290
992429824,992434175,19838
992434176,992444415,17610
992444416,992450559,16976
992450560,992477183,16802
992477184,992542719,12622
992542720,992608255,16239
992608256,992673791,15317
992678256,992678259,22437
992678640,992678647,22438
992678656,992678687,22439
992678688,992678691,23345
992678692,992678695,23344
992678696,992678699,23341
992678700,992678779,23340
992678780,992678783,23487
992678784,992678819,23486
992678820,992678823,29864
992678824,992678911,29863
992678912,992679039,23339
992679424,992679551,25896
992680192,992680447,22242
992680728,992680767,23483
992680980,992680983,8135
992683692,992683695,23342
992685200,992685203,23539
992685420,992685423,31068
992685484,992685487,8136
992690464,992690467,23531
992690944,992691199,27387
992691200,992691327,25072
992691712,992691967,23445
992692584,992692587,29865
992692736,992692863,23485
992693024,992693031,24957
992693928,992693931,27643
992693952,992693955,26706
992694292,992694303,26666
992735868,992735871,27642
992739328,992755711,15570
992755712,992771839,15287
992771840,992772095,20757
992772096,992780287,15489
992780288,992788479,15506
992788480,992796671,15533
992796672,992804863,16238
992804864,992813055,8446
992813056,992821247,15313
992821248,992829439,15397
992829440,992837631,15539
992837632,992845823,15562
992845824,992849919,15558
992849920,992862207,15593
992862208,992870399,15706
992739328,993001471,14952
992870400,992899071,22914
992899072,992903167,18882
992903168,992935935,18912
992935936,992940031,19740
992940032,992944127,19292
992944128,992946175,20278
992948224,992950271,30041
992952320,992956415,19494
992956416,992958463,21221
992960512,992963583,20578
